"name","metric","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","cmi_max","cmi_mean","cmi_min","cmi_range","fgd","gdd0","gddlgd0","gdgfgd0","gsl","gsp","gst","ngd0","longitude","latitude"
"Cirsium helenioides","optimum",6.12,6.5,0.254,657.5,20.17,-5.15,25.3,14.98,0.86,14.97,-1.94,748.6,91.3,35.1,23.8,259,115.1,257.8,139.4,49.2,12.2,-39.6,88,125,2432.8,335,74,204,-23.9,10.93,263,15.008,57.649
"Cirsium spinosissimum","mean",-0.13,9.3,0.319,712.6,14.22,-14.83,29.1,5.55,-6.16,8.97,-9.37,1799.3,214.4,96.3,25.7,596.8,326.4,564.4,346.8,136.4,83.1,30.8,105.6,196,1206.3,294,116,101,34699333.1,6.9,183,9.172,46.35
"Cirsium spinosissimum","median",-0.549999999999955,9.3,0.319000005722046,716.7,13.85,-15.2499999999999,29.1,7.05000000000001,-7.64999999999998,8.55000000000001,-9.84999999999997,1743.8,212.2,90.3,25.4,587.8,308.3,562.8,328.8,131.9,79.1,30,99,197,1075.8,294,119,95,544.6,6.85000000000002,177,8.9303,46.4784
"Cirsium spinosissimum","Q05",-3.84999999999997,8.1,0.289000010490418,653.5,10.7500000000001,-19.45,26.6,-7.54999999999995,-12.35,5.45000000000005,-13.55,1115.84,126.98,44.3,10.2,354.9,160.28,301.18,164.48,68.68,25.8,-44,62.68,137,577.88,275,76,34,172.66,3.35000000000002,138,6.42584,44.73532
"Cirsium spinosissimum","Q95",5.65000000000003,10.2,0.345000004768372,766.12,19.77,-8.52999999999998,31.4,12.85,8.05000000000001,14.55,-3.22999999999997,2625.92,305.98,161.7,42.12,860.74,529.86,844.84,570.32,219.52,150.66,104.3,172.1,246,2386.94,319,139,194.8,429496729.5,11.15,258,13.05,47.3257
"Cirsium spinosissimum","range",9.5,2.1,0.0559999942779541,112.62,9.01999999999997,10.92,4.8,20.4,20.4,9.09999999999997,10.32,1510.08,179,117.4,31.92,505.84,369.58,543.66,405.84,150.84,124.86,148.3,109.42,109,1809.06,44,63,160.8,429496556.84,7.80000000000001,120,6.62416,2.59038
"Cirsium spinosissimum","optimum",-0.92,9.9,0.313,724.6,14.01,-15.56,29,7.75,-9.21,7.88,-10.25,1696.1,207.8,70.5,35.2,546.2,255.8,623.7,249.5,111.9,67.5,25.2,87.5,192,953,294,119,96,-147,7.18,173,6.951,46.48
"Cladonia amaurocraea","mean",-0.51,6.7,0.197,1013.9,17.74,-17.67,35.4,10.64,-8.46,12.61,-13.26,867.5,121.1,37.6,41.2,327.5,126.8,302.1,161.5,67.3,21.5,-36.5,103.8,158,1705.2,294,111,139,7847795.9,10.1,190,-43.014,59.099
"Cladonia amaurocraea","median",0.350000000000023,6.8,0.19099999666214,971.9,18.15,-16.2499999999999,34.2,11.35,-8.14999999999998,12.7500000000001,-11.55,754.8,106,32.4,38.1,284.6,108,275.3,127.7,51.8,12.3,-42.2,95.7,159,1621.8,294,109,133,420.3,10.35,186,-63.5458,61.1333
"Cladonia amaurocraea","Q05",-10.05,3.9,0.123300001621246,610.58,10.7500000000001,-31.15,22.7,0.450000000000045,-24.55,6.45000000000005,-27.05,357.4,58.4,10.7,18.7,157.5,38.5,146.33,43.73,18.23,-15.3,-81.3,69.13,117,638.4,261,73,66,165.48,5.75000000000006,116,-152.15995,46.87933
"Cladonia amaurocraea","Q95",6.55000000000001,9.5,0.304999995231628,1519.54,23.65,-5.04999999999995,49.7,17.15,5.05000000000001,17.55,-1.84999999999997,1826.51,240.91,91.37,71.6,651.79,302.57,586.65,421.57,168.52,93.74,29.7,168.31,205,2700.18,332,150,214,902.94,13.45,266,73.22753,69.3333
"Cladonia amaurocraea","range",16.6,5.6,0.181699993610382,908.96,12.9,26.1,27,16.7,29.6,11.1,25.2,1469.11,182.51,80.67,52.9,494.29,264.07,440.32,377.84,150.29,109.04,111,99.1799999999999,88,2061.78,71,77,148,737.46,7.69999999999999,150,225.38748,22.45397
"Cladonia amaurocraea","optimum",3.22,6.9,0.158,749.8,20.25,-14.08,28.8,11.12,-9.91,15.66,-9.66,734.1,99.7,33.1,29.3,274.1,109,270.8,127,46.3,2.6,-47.3,94.4,165,1343.4,291,106,108,-84,11.26,218,14.215,61.492
"Cladonia arbuscula","mean",5.16,6,0.227,724.8,19.29,-7.47,26.8,10.97,0.92,14.74,-3.83,1023.8,124.6,50.7,27.8,343.4,166.8,290.7,240.3,85.7,29.8,-35.4,121.1,135,2380.6,310,85,202,2086475.4,10.64,256,9.997,58.304
"Cladonia arbuscula","median",5.75000000000006,6.1,0.227999997138977,718.5,19.95,-6.84999999999997,27.1,12.05,0.850000000000023,15.35,-3.14999999999998,809.6,99.6,40.1,27.9,276.4,130.9,260.2,166.1,60.9,15.9,-41.5,103.1,131,2451.45,323,83,195,481.8,11.15,252,14.7211,59.465
"Cladonia arbuscula","Q05",-0.0499999999999545,3.4,0.149000000953674,457.44,13.7500000000001,-14.85,17.2,-0.0499999999999545,-6.64999999999998,9.95000000000005,-10.35,590.2,69.6,28.5,15,194.7,93.6,187.67,109.87,31.6,-11.3,-71.4,78.6,74,1263.72,282,58,99.05,358.59,7.25000000000006,177,-71.33541,46.16128
"Cladonia arbuscula","Q95",9.75000000000006,8.7,0.321000003814697,943,23.45,0.350000000000023,33.8,17.0799999999999,9.85000000000002,18.05,3.05000000000001,2391.37,297.56,112.6,38.9,806.739999999999,366.8,526.789999999999,723.5,260.739999999999,141.03,24.4,251.49,199,3586.535,352,115,365,1467.96,13.15,365,30.70156,65.33921
"Cladonia arbuscula","range",9.80000000000001,5.3,0.172000002861023,485.56,9.69999999999999,15.2,16.6,17.1299999999999,16.5,8.09999999999997,13.4,1801.17,227.96,84.1,23.9,612.039999999999,273.2,339.119999999999,613.63,229.139999999999,152.33,95.8,172.89,125,2322.815,70,57,265.95,1109.37,5.89999999999998,188,102.03697,19.17793
"Cladonia arbuscula","optimum",6.46,6.6,0.24,718.4,20.81,-4.94,27.9,15.49,0.99,15.79,-2.05,651.3,88.4,33.6,28.6,236.2,109.1,234,133.6,45.5,1.9,-53.9,97.1,118,2541.5,332,73,210,-57.1,11.38,261,16.504,59.413
"Cladonia bellidiflora","mean",3.87,6,0.254,636.2,16.51,-7.61,24.1,5.93,2.63,12.31,-3.9,1637.8,213.4,72.3,32.6,585.2,241.1,368.9,456.1,172.6,80.2,-14.5,187,162,2044.2,304,97,194,13700588.8,8.9,254,-17.592,57.198
"Cladonia bellidiflora","median",4.55000000000001,5.9,0.244000005722046,656,16.2500000000001,-6.94999999999999,24.9,6.25000000000006,2.65000000000003,12.45,-3.14999999999998,1355.7,164,61.9,29.8,452.7,211.4,325.6,333.8,121.3,56.3,-18.8,130.6,164,1993.4,310,95,168,653,9.05000000000001,244,7.8485,59.0903
"Cladonia bellidiflora","Q05",-4.24999999999994,2.8,0.151999998092651,328.1,10.7500000000001,-20.25,12.9,-3.84999999999997,-10.55,7.15000000000003,-15.85,632.3,83.1,24.2,19.2,228.2,88.4,161.5,115.6,41.26,1.6,-88.42,76.46,73,823.62,265,56,61,269.3,4.95000000000005,145,-134.3202,46.5064
"Cladonia bellidiflora","Q95",9.55000000000001,9,0.349000000953674,1013.1,22.15,2.45000000000005,35,15.2500000000001,14.7500000000001,16.35,4.95000000000005,3481.9,488,144.9,59.6,1316.2,475.4,695.1,1138.2,449.78,230.22,59.94,475.92,237,3484.36,346,140,365,3290.4,11.7500000000001,365,23.2005,68.67
"Cladonia bellidiflora","range",13.8,6.2,0.197000002861023,685,11.4,22.7,22.1,19.1,25.3,9.19999999999999,20.8,2849.6,404.9,120.7,40.4,1088,387,533.6,1022.6,408.52,228.62,148.36,399.46,164,2660.74,81,84,304,3021.1,6.80000000000001,220,157.5207,22.1636
"Cladonia bellidiflora","optimum",6.2,5.8,0.238,698,15.46,-6.1,27.6,6.4,0.65,12.04,-2.4,944.4,118.5,52.9,25,319.3,167,280.9,188.1,87.9,28.7,-31.3,108.4,172,2493.5,299,74,121,-280.7,11.25,365,10.73,59.512
"Cladonia borealis","mean",1.61,6.3,0.232,786.8,16.66,-12.01,28.7,7,-2.2,11.95,-8.06,1083,140.6,49.3,35.1,383.9,167.1,291.8,263.6,95.2,34.4,-37.7,133,164,1822.9,291,112,166,27168095,9.12,220,-46.27,55.338
"Cladonia borealis","median",2.35000000000002,6.4,0.233999991416931,713.1,16.95,-9.54999999999995,27.4,7.25000000000006,0.650000000000034,11.95,-5.34999999999997,876.5,113,40.7,30.1,302.9,139.4,263,191.5,66.4,17.9,-40.1,109.65,167,1571.25,297,109,138.5,447.3,9.45000000000005,207,-18.7479,59.1154
"Cladonia borealis","Q05",-8.74999999999994,2.7,0.132000005245209,358.1,8.75000000000006,-29.45,13.6,-3.84999999999997,-23,5.45000000000005,-24.95,399.6,61.95,13.8,14.15,166.05,47.9,130.2,55.25,19.175,-19.825,-102.125,69.775,90,581.465,246,60,47,173.1,4.45000000000005,117,-154.4435,43.0515
"Cladonia borealis","Q95",9.85000000000002,10,0.333999991416931,1397.45,23.95,0.350000000000023,46.35,16.7500000000001,11.7,17.6,3.05000000000001,2462.1,316.75,116.35,66.2,877.4,381.8,537.95,752.9,282.975,145.5,28.725,275.95,234.25,3617.885,341,155,365,429496729.5,13.05,365,23.9586,68.38585
"Cladonia borealis","range",18.6,7.3,0.201999986171722,1039.35,15.2,29.8,32.75,20.6,34.7,12.15,28,2062.5,254.8,102.55,52.05,711.35,333.9,407.75,697.65,263.8,165.325,130.85,206.175,144.25,3036.42,95,95,318,429496556.4,8.59999999999997,248,178.4021,25.33435
"Cladonia borealis","optimum",2.92,6.6,0.255,528.4,21.1,-7.74,21,9.77,3.04,16.12,-3.23,776.4,94.4,31.9,27.1,267.5,105.3,246.4,118.9,48.7,5.6,-39.9,98.9,173,1175.4,287,119,106,-158.4,10.47,166,9.533,64.753
"Cladonia carneola","mean",3.74,6.7,0.256,701.3,17.75,-8.93,26.7,7.32,1.49,13.01,-4.91,1250,161.1,57.6,31.9,440.3,193.1,318.9,316.6,118,46.8,-31.7,149.7,151,2065.4,302,95,187,12059047,9.63,245,-20.587,55.096
"Cladonia carneola","median",4.35000000000002,6.4,0.24300000667572,708.5,17.55,-8.54999999999995,27.3,8.05000000000001,0.950000000000045,13.05,-4.34999999999997,1051.7,128.5,51.1,29.3,349.3,169.4,287,222.4,90.45,32.4,-31.7,118.6,152,2037.3,307,94,166,564.8,9.85000000000002,234,9.4247,59.0385
"Cladonia carneola","Q05",-2.86999999999996,3.4,0.162999999523163,388.98,11.84,-19.48,15.7,-4.84999999999997,-10.05,7.75000000000006,-14.57,564.93,75.18,20.46,15.4,206.02,71.6,155.88,96.49,29.925,-12.375,-107.575,74.325,78.5,909.36,264,53,78,255.07,6.25000000000006,152,-134.33124,42.48672
"Cladonia carneola","Q95",8.85000000000002,10.4,0.351999998092651,1023.97,24.15,-0.249999999999943,37.72,15.85,14.56,17.56,3.05000000000001,2670.28,360.87,116.62,59.6,970.269999999998,385.11,620.32,869.22,326.175,161.35,39.1,350.2,219,3270.8,343,137,365,2447.86,12.65,365,25.07022,68.2329
"Cladonia carneola","range",11.72,7,0.188999998569489,634.99,12.31,19.23,22.02,20.7,24.61,9.80999999999995,17.62,2105.35,285.69,96.16,44.2,764.249999999998,313.51,464.44,772.73,296.25,173.725,146.675,275.875,140.5,2361.44,79,84,287,2192.79,6.39999999999998,213,159.40146,25.74618
"Cladonia carneola","optimum",6.22,5.8,0.236,710.3,15.91,-5.89,28.2,11,0.43,12.66,-2.53,809.2,112.3,36.7,28.3,297.4,122.6,261.7,158.8,55.4,23.4,-34.3,96.6,128,2499.4,299,103,130,-76.6,11.23,198,11.396,59.71
"Cladonia cenotea","mean",4.02,6.9,0.231,824.6,19.88,-10.62,30.5,11.32,-1.76,14.74,-6.41,944.1,118.7,45.9,31.2,325.7,152.8,294.7,193.9,72.5,21.5,-38.3,110.8,137,2262.1,313,88,180,1457335.1,11.09,236,-17.345,55.374
"Cladonia cenotea","median",5.05000000000001,6.7,0.228999996185303,772.2,20.2500000000001,-9.44999999999999,29.2,12.45,-0.649999999999977,15.45,-5.04999999999995,818.85,106.1,38.2,28.7,288.55,127.25,267.7,156.5,59.2,13.9,-41.6,102.3,132,2416.1,320,85,184,499.6,11.35,238,11.4234,58.20545
"Cladonia cenotea","Q05",-3.54999999999995,4.2,0.144000005722046,609.6,14.7500000000001,-23.45,22.8,-0.549999999999955,-13.295,9.85000000000002,-18.795,543.82,72.4,17.1,15.4,201.8,62.1,186.555,67.055,23.01,-15.5,-85.9,70.7,93,1198,275.15,56,99,275.82,8.05000000000001,158,-122.889315,44.95907
"Cladonia cenotea","Q95",8.25000000000006,10.2,0.328999996185303,1248.305,24.2500000000001,-3.14999999999998,43.4,17.55,10.2500000000001,18.2500000000001,0.150000000000034,1755.135,219.1,96.59,55.7,603.39,315.77,532.9,431.635,154.7,84.545,23.545,178.79,185,3117.75,348,126,266,919.59,13.55,320,28.72429,66.55
"Cladonia cenotea","range",11.8,6,0.184999990463257,638.705,9.5,20.3,20.6,18.1,23.545,8.40000000000003,18.945,1211.315,146.7,79.49,40.3,401.59,253.67,346.345,364.58,131.69,100.045,109.445,108.09,92,1919.75,72.85,70,167,643.77,5.5,162,151.613605,21.59093
"Cladonia cenotea","optimum",6.06,6.6,0.232,695.1,20.94,-5.57,28.9,15.8,0.55,15.76,-2.45,713.5,92.2,32.9,25.2,257.2,107.8,258.1,133.3,46.5,4.8,-43.6,94.1,126,2535,325,80,194,28.6,11.36,244,14.91,59.327
"Cladonia chlorophaea","mean",7.88,6.5,0.292,587.9,20.01,-2.96,23,9.66,5.87,15.57,0.58,1072.6,128.9,55.7,26.1,358.6,185.6,264.2,272.9,85.8,21.7,-48.2,134,131,3146.5,310,84,294,804956.1,10.32,320,-8.753,51.021
"Cladonia chlorophaea","median",8.65000000000003,6.5,0.313000011444092,541.4,20.05,-0.249999999999943,21.2,8.65000000000003,6.35000000000002,15.7500000000001,2.85000000000002,903.85,106.5,49.5,23.75,295.1,171.6,240.25,223.8,64.5,9.4,-49.4,116.7,126,3209.05,323,81,365,808.7,10.15,365,-1.2178,52.3095
"Cladonia chlorophaea","Q05",0.150000000000034,3.3,0.164999997615814,345.545,14.65,-15.7499999999999,13.8,2.65000000000003,-8.94999999999999,10.7500000000001,-11.2499999999999,598.005,67.3,18.9,11.9,189.1,73.09,142.835,100.945,25.72,-22.68,-115.56,77.7,46,1414.62,265,44,116,367.315,7.35000000000002,180,-110.392295,38.96738
"Cladonia chlorophaea","Q95",12.15,9.8,0.367000007629395,1051.295,26.85,3.75000000000006,38.1,17.85,17.705,20.7500000000001,6.35000000000002,2120.81,269.21,109.065,56,743.849999999999,350.355,488.355,626.7,217.94,108.88,17.4,252.22,226,4435.81,354,128,365,1882.76,13.95,365,26.04928,63.334885
"Cladonia chlorophaea","range",12,6.5,0.20200001001358,705.749999999999,12.2,19.5,24.3,15.2,26.655,10,17.6,1522.805,201.91,90.1649999999998,44.1,554.749999999999,277.265,345.52,525.755,192.22,131.56,132.96,174.52,180,3021.19,89,84,249,1515.445,6.60000000000002,185,136.441575,24.367505
"Cladonia chlorophaea","optimum",10.02,6.8,0.345,421.8,20.58,0.84,17.7,7.47,6.23,16.19,4.27,741.6,86.2,46.7,13.9,245.9,167.8,236.1,212.7,48,2.2,-51.1,101.9,123,3669.1,324,81,365,-143.1,10.11,365,-2.296,51.959
"Cladonia coccifera","mean",6.25,6.2,0.264,634.4,18.99,-4.96,23.9,9.22,3.2,14.6,-1.6,1107.5,133.2,54.4,26.2,369.1,186.7,298.1,270.3,92.3,31.4,-34.6,126.9,140,2723.3,307,89,261,3054633,9.85,295,1.749,55.115
"Cladonia coccifera","median",7.15000000000003,6.5,0.266000008583069,600,19.7500000000001,-3.34999999999997,22.9,8.85000000000002,5.45000000000005,15.55,0.0500000000000114,906.1,101.7,47.2,25.6,280.85,174.2,249.8,218.3,65.8,15.3,-41,104.6,135,2682.35,321,81,258,803.65,10.05,314.5,6.80365,54.7855
"Cladonia coccifera","Q05",-4.24999999999994,2.785,0.144000005722046,388.155,13.05,-22.65,15.2,1.75000000000006,-10.465,8.95000000000005,-18.395,597.17,72.6,25.8,12,203.8,90.87,186.3,110.685,34.4,-8.9,-74.115,77.085,57,1021.86,261.05,53,89,316.28,6.75000000000006,147,-78.318275,43.59384
"Cladonia coccifera","Q95",10.45,8.9,0.350999999046326,1139.41,22.65,2.85000000000002,37.2299999999999,16.7500000000001,14.55,17.65,5.35000000000002,2372.265,299.275,111.63,50.615,821.875,363.8,584.605,696.945,252.6,135.045,33.1299999999999,267.9,211,3834.235,352,137,365,1844.06,11.85,365,22.51423,67
"Cladonia coccifera","range",14.7,6.115,0.20699999332428,751.254999999999,9.60000000000002,25.5,22.0299999999999,15,25.015,8.69999999999999,23.745,1775.095,226.675,85.8299999999999,38.615,618.075,272.93,398.305,586.26,218.2,143.945,107.245,190.815,154,2812.375,90.95,84,276,1527.78,5.09999999999997,218,100.832505,23.40616
"Cladonia coccifera","optimum",9.89,6.7,0.315,544.9,21.41,0.13,21.6,7.04,6,16.3,2.92,882,88.7,47.4,26.9,253.6,178.5,243.3,221,55.6,6,-43,101.1,119,3641,335,72,365,-147.3,10,365,6,52.209
"Cladonia cornuta","mean",4.01,6.4,0.228,794.3,19.22,-9.7,28.9,11.26,-1.14,14.39,-5.91,926.1,119.3,44,32.1,325.9,146.4,276.5,204.4,76,22.3,-40.2,116.3,137,2292.3,309,90,197,1634429.7,10.6,247,-14.032,56.613
"Cladonia cornuta","median",5.45000000000005,6.5,0.227999997138977,738.2,19.85,-7.74999999999994,27.8,12.15,0.350000000000023,15.2500000000001,-3.84999999999997,775,100.2,36.6,28.8,273,123.1,255.5,150.1,55.6,12.3,-43.3,100.8,132,2413.1,319,85,191,482.8,11.05,245,11.6028,59.0633
"Cladonia cornuta","Q05",-5.44999999999999,3.7,0.146000003814697,413.4,14.05,-26.55,16.9,1.75000000000006,-16.95,9.55000000000001,-21.85,499.4,68.6,16.34,17.5,192.14,57,173.6,64.34,21.8,-16.1,-78.53,70.735,78,1127.76,269,55,95.2,256.64,7.35000000000002,146,-136.5486,46.53514
"Cladonia cornuta","Q95",9.05000000000001,9.3,0.327999997138977,1343.46,23.35,0.650000000000034,45.1,17.45,10.7500000000001,17.85,3.15000000000003,1927.96,240.8,94.1599999999999,57.1,662.12,305.26,456.42,552.68,200.125,97.6299999999999,9.86499999999996,217.95,190,3351,347,135,365,1283.18,12.85,365,29.03712,67.50024
"Cladonia cornuta","range",14.5,5.6,0.18199999332428,930.06,9.30000000000001,27.2,28.2,15.7,27.7,8.30000000000001,25,1428.56,172.2,77.8199999999999,39.6,469.98,248.26,282.82,488.34,178.325,113.73,88.395,147.215,112,2223.24,78,80,269.8,1026.54,5.5,219,165.58572,20.9651
"Cladonia cornuta","optimum",6.29,6.7,0.233,707.5,20.75,-5.24,26.2,15.78,0.81,15.81,-2.07,662.2,90.1,32.9,26.8,230.4,104.7,225.5,131,42.9,2.3,-48.1,97.2,125,2537.2,333,74,200,-56,11.37,259,12.815,59.422
"Cladonia crispata","mean",5.03,6.3,0.251,721.8,18.94,-7.93,26.9,9.97,0.98,14.4,-4.05,1132.6,141.7,55.2,29.9,390.8,183.9,307.9,268.7,96.4,34.2,-33.5,129.9,144,2533.9,309,94,228,2966554.4,10.36,269,-15.751,54.029
"Cladonia crispata","median",5.85000000000002,6.3,0.235999989509583,701.3,19.45,-6.54999999999995,26.4,10.05,1.05000000000001,15.05,-2.84999999999997,919.6,113.3,47,27.8,311.3,160.5,271.1,203.95,69.9,19,-38.1,110.1,143,2518.9,314,93,197,604.25,10.55,255,5.6505,55.66925
"Cladonia crispata","Q05",-4.14999999999998,3.355,0.148000001907349,337.965,12.85,-25.05,13.8,0.850000000000023,-15.495,9.15000000000003,-20.05,587.355,73.455,20.055,13.9,203.9,69.755,168,80,28.3,-11.5,-78.735,73.7,78,1089.51,271,60,92,305,6.75000000000006,153,-129.634,43.659885
"Cladonia crispata","Q95",10.85,9.3,0.355999994277954,1277.59,23.95,3.45000000000005,44,17.55,16.05,18.15,5.95000000000005,2375.035,308.525,114.045,54.6,836.69,368.145,585.86,705.905,262.67,134.235,31.745,263.445,203,3964.735,346,133,365,2036.045,13.55,365,31.907425,66.69602
"Cladonia crispata","range",15,5.945,0.207999992370606,939.625,11.1,28.5,30.2,16.7,31.545,9,26,1787.68,235.07,93.99,40.7,632.79,298.39,417.86,625.905,234.37,145.735,110.48,189.745,125,2875.225,75,73,273,1731.045,6.79999999999995,212,161.541425,23.036135
"Cladonia crispata","optimum",6.27,6.7,0.23,713,20.59,0.66,27.7,15.68,0.7,15.85,-2.31,841.6,96.7,34.4,27.3,268.6,111.3,246.8,136.9,53.6,4.1,-38.6,99.2,126,2529.4,330,74,365,-149.4,11.23,365,9.647,59.263
"Cladonia cyanipes","mean",1.53,6.3,0.213,853.7,17.54,-12.93,30.5,9.47,-3.36,12.8,-8.95,909.1,121.1,42.7,35.5,327.3,141.2,295.2,192.7,76.2,26.7,-35.8,112,152,1825.6,303,99,151,4787160.7,9.98,209,-19.6,61.424
"Cladonia cyanipes","median",2.55000000000001,6.4,0.223000001907349,768.9,17.7500000000001,-11.2499999999999,28.6,10.45,-1.14999999999998,13.05,-7.04999999999995,808.7,108.5,38,29.9,290,126.4,273.4,159.8,62.3,19.8,-37.5,103.1,152,1800.6,303,98,149,453.9,10.35,209,11.4965,61.0947
"Cladonia cyanipes","Q05",-8.21999999999995,4.53,0.145300004482269,631.03,11.88,-28.12,23.6,-1.61999999999997,-19.72,7.75000000000006,-24.15,483.69,71.92,16.7,20.23,195.6,56.6,180.67,60.69,27.4,-4.77,-66.21,71.83,115,836.18,265,67.95,75,204.99,6.75000000000006,128,-161.49741,49.38126
"Cladonia cyanipes","Q95",6.85000000000002,8.26999999999999,0.265000009536743,1384.86,21.45,-4.34999999999997,45.67,15.85,6.35000000000002,16.15,-1.14999999999998,1724.42,221.6,82.55,67.67,589.09,277.37,485.04,467.44,171.28,88.1099999999998,11.0999999999999,184.44,201,2651.08,341,140,218,753.15,12.05,278,29.08188,69.52945
"Cladonia cyanipes","range",15.07,3.73999999999999,0.119700005054474,753.83,9.57000000000001,23.77,22.07,17.47,26.07,8.39999999999998,23,1240.73,149.68,65.85,47.44,393.49,220.77,304.37,406.75,143.88,92.8799999999998,77.3099999999999,112.61,86,1814.9,76,72.05,143,548.16,5.29999999999995,150,190.57929,20.14819
"Cladonia cyanipes","optimum",5.97,6.6,0.235,716.1,20.2,-6.24,26.2,11.06,0.41,15.4,-2.8,729.5,103.3,34.2,26.1,272.4,112.7,265.6,133.1,46.6,9.4,-34.7,95.9,126,2497.5,329,75,200,-110.5,11.24,255,13.515,59.566
"Cladonia cyathomorpha","mean",10.47,7.1,0.314,528.8,22.29,0.18,22.1,8,15.02,17.54,4.13,1326.3,177.8,51.3,40.2,483.3,177.4,218.3,410,134.7,27.9,-90.8,225.5,179,3869.9,294,73,316,1191.4,10.69,352,0.966,46.662
"Cladonia cyathomorpha","median",9.95000000000005,6.5,0.335999989509583,536.5,21.85,-0.0499999999999545,22.4,7.65000000000003,16.2500000000001,16.65,3.85000000000002,1136.2,154.7,41.7,35,417,156.1,178.4,357.7,112.9,14.8,-98.3,225.9,197,3649.8,330,71,342,955.3,10.15,365,-2.61,42.603
"Cladonia cyathomorpha","Q05",4.55000000000001,3.12,0.194200005531311,344.78,14.35,-6.32999999999996,13.88,1.77000000000005,3.35000000000004,11.35,-1.94999999999999,555.62,81.56,2.92,20.02,208.22,22.54,34.1,146.16,27.58,-59.48,-190.84,122.3,46.25,1886.04,10,41.8,153.4,496.02,6.95000000000005,256,-8.23258,36.99798
"Cladonia cyathomorpha","Q95",16.83,10.6,0.389000010490417,701.28,31.15,7.35000000000002,29.9,15.21,24.15,24.33,10.65,2715.46,354.68,125.92,70.66,935.06,393.76,524.46,834.56,312.5,161,31.38,336.14,251,6169.8,358.6,116.8,365,2371.04,15.83,365,20.3205,60.17374
"Cladonia cyathomorpha","range",12.28,7.48,0.194800004959106,356.5,16.8,13.68,16.02,13.44,20.8,12.98,12.6,2159.84,273.12,123,50.64,726.84,371.22,490.36,688.4,284.92,220.48,222.22,213.84,204.75,4283.76,348.6,74.9999999999999,211.6,1875.02,8.87999999999998,109,28.55308,23.17576
"Cladonia cyathomorpha","optimum",8.1,5.7,0.35,592.1,17.28,-0.19,17.1,6.31,21.75,14.14,3.22,798.6,115.2,12.5,29.9,317.6,62.4,70.7,259.4,80,-31.4,-165.6,245.8,229,2946.8,335,67,363,743,8.81,365,-4.07,40.438
"Cladonia deformis","mean",3.38,7,0.229,855.7,19.66,-11.61,31.3,11.65,-3.3,14.45,-7.46,926.3,119,45,32.3,325,150,292.1,189,70.8,20.9,-37.1,107.9,138,2214.1,311,91,180,3985543.9,10.93,232,-20.38,55.165
"Cladonia deformis","median",4.55000000000001,6.8,0.229999995231628,776.35,20.2500000000001,-10.05,29.1,12.55,-1.34999999999997,15.2,-5.84999999999997,793.45,104.5,37.5,29.2,283,126.05,265.25,150,56.1,12.7,-40.9,98,136,2333.9,316,90,179,487.5,11.2500000000001,231,11.391,57.29255
"Cladonia deformis","Q05",-5.74999999999994,4.2,0.141949995756149,584.865,14.15,-27.35,21.9,1.75000000000006,-18.85,9.15000000000003,-22.55,507.08,71.195,16.095,15.2,197.9,56.295,185.985,60.395,20.19,-15.9,-80.51,68.2,81,1046.68,270,53,91,258.8,7.55000000000001,144,-134.167065,44.650545
"Cladonia deformis","Q95",8.85000000000002,10,0.33199999332428,1360.05,23.65,-2.54999999999995,45.8,18.05,7.75000000000006,18.15,0.650000000000034,1772.93,219.8,96.1249999999999,58.605,609.42,312.705,509.405,420.355,158.31,84.91,22.6,171.23,190,3282.39,348,136,297.25,932.425,13.35,365,34.10686,67.3333
"Cladonia deformis","range",14.6,5.8,0.190049997568131,775.185,9.5,24.8,23.9,16.3,26.6,9,23.2,1265.85,148.605,80.0299999999999,43.405,411.52,256.41,323.42,359.96,138.12,100.81,103.11,103.03,109,2235.71,78,83,206.25,673.625,5.80000000000001,221,168.273925,22.682755
