"usageKey","scientificName","canonicalName","rank","status","confidence","matchType","kingdom","phylum","order","family","genus","species","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","synonym","class","acceptedUsageKey","verbatim_name","verbatim_index","verbatim_genus","accepted_name"
3046160,"Cardamine alpina Willd.","Cardamine alpina","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Brassicales","Brassicaceae","Cardamine","Cardamine bellidifolia",6,7707728,220,7225535,3112,3045622,3046155,TRUE,"Magnoliopsida",3046155,"Cardamine alpina",1420,"Cardamine","Cardamine bellidifolia"
7644878,"Rhododendron aureum Georgi","Rhododendron aureum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Ericales","Ericaceae","Rhododendron","Rhododendron aureum",6,7707728,220,1353,2505,2883026,7644878,FALSE,"Magnoliopsida",NA,"Rhododendron aureum",1421,"Rhododendron","Rhododendron aureum"
8200961,"Sanguisorba tenuifolia var. tenuifolia","Sanguisorba tenuifolia tenuifolia","VARIETY","DOUBTFUL",97,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Poterium","Poterium tenuifolium",6,7707728,220,691,5015,3001016,5370518,FALSE,"Magnoliopsida",NA,"Sanguisorba x tenuifolia var. tenuifolia",1422,"Sanguisorba","Poterium tenuifolium"
3931157,"Aquilegia flabellata Siebold & Zucc.","Aquilegia flabellata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Aquilegia","Aquilegia flabellata",6,7707728,220,399,2410,3033167,3931157,FALSE,"Magnoliopsida",NA,"Aquilegia flabellata",1423,"Aquilegia","Aquilegia flabellata"
2891351,"Geranium dahuricum DC.","Geranium dahuricum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Geraniales","Geraniaceae","Geranium","Geranium dahuricum",6,7707728,220,624,4676,2889949,2891351,FALSE,"Magnoliopsida",NA,"Geranium dahuricum",1425,"Geranium","Geranium dahuricum"
5395396,"Ligularia jamesii (Hemsl.) Kom.","Ligularia jamesii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Ligularia","Ligularia jamesii",6,7707728,220,414,3065,3118777,5395396,FALSE,"Magnoliopsida",NA,"Ligularia jamesii",1426,"Ligularia","Ligularia jamesii"
5404500,"Saussurea tomentosa Kom.","Saussurea tomentosa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Saussurea","Saussurea tomentosa",6,7707728,220,414,3065,2752681,5404500,FALSE,"Magnoliopsida",NA,"Saussurea tomentosa",1427,"Saussurea","Saussurea tomentosa"
3930976,"Aconitum tschangbaischanense S.H.Li & Y.H.Huang","Aconitum tschangbaischanense","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Aconitum","Aconitum villosum",6,7707728,220,399,2410,3033663,7278200,TRUE,"Magnoliopsida",7278200,"Aconitum tschangbaischanense",1428,"Aconitum","Aconitum villosum"
5832129,"Heracleum moellendorffii var. subbipinnatum (Franch.) Kitag.","Heracleum moellendorffii subbipinnatum","VARIETY","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Apiales","Apiaceae","Heracleum","Heracleum moellendorffii",6,7707728,220,1351,6720,3034824,6026332,TRUE,"Magnoliopsida",6026332,"Heracleum moellendorffii var. subbipinnatum",1429,"Heracleum","Heracleum moellendorffii"
3029411,"Sanguisorba canadensis L.","Sanguisorba canadensis","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Sanguisorba","Sanguisorba canadensis",6,7707728,220,691,5015,3029383,3029411,FALSE,"Magnoliopsida",NA,"Sanguisorba canadensis",1430,"Sanguisorba","Sanguisorba canadensis"
5404660,"Saussurea triangulata Trautv. & C.A.Mey.","Saussurea triangulata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Saussurea","Saussurea triangulata",6,7707728,220,414,3065,2752681,5404660,FALSE,"Magnoliopsida",NA,"Saussurea triangulata",1431,"Saussurea","Saussurea triangulata"
5358944,"Trifolium lupinaster L.","Trifolium lupinaster","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Trifolium","Trifolium lupinaster",6,7707728,220,1370,5386,2973363,5358944,FALSE,"Magnoliopsida",NA,"Trifolium lupinaster",1432,"Trifolium","Trifolium lupinaster"
3922894,"Trollius japonicus Miq.","Trollius japonicus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Trollius","Trollius japonicus",6,7707728,220,399,2410,3033288,3922894,FALSE,"Magnoliopsida",NA,"Trollius japonicus",1433,"Trollius","Trollius japonicus"
2742172,"Veratrum oxysepalum Turcz.","Veratrum oxysepalum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Liliales","Melanthiaceae","Veratrum","Veratrum oxysepalum",6,7707728,196,1172,7700,2742049,2742172,FALSE,"Liliopsida",NA,"Veratrum oxysepalum",1434,"Veratrum","Veratrum oxysepalum"
3172063,"Veronica stelleri Pall. ex Link","Veronica stelleri","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Lamiales","Plantaginaceae","Veronica","Veronica stelleri",6,7707728,220,408,2420,3172047,3172063,FALSE,"Magnoliopsida",NA,"Veronica stelleri",1435,"Veronica","Veronica stelleri"
7488515,"Crepis coreana (Nakai) Sennikov","Crepis coreana","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Crepis","Crepis coreana",6,7707728,220,414,3065,3143303,7488515,FALSE,"Magnoliopsida",NA,"Crepis coreana",1436,"Crepis","Crepis coreana"
2704352,"Trisetum sibiricum Rupr.","Trisetum sibiricum","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Sibirotrisetum","Sibirotrisetum sibiricum",6,7707728,196,1369,3073,10753955,10954057,TRUE,"Liliopsida",10954057,"Trisetum sibiricum",1437,"Trisetum","Sibirotrisetum sibiricum"
4107931,"Calamagrostis purpurea (Trin.) Trin.","Calamagrostis purpurea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Calamagrostis","Calamagrostis purpurea",6,7707728,196,1369,3073,2704858,4107931,FALSE,"Liliopsida",NA,"Calamagrostis purpurea",1438,"Calamagrostis","Calamagrostis purpurea"
7386655,"Angelica saxatilis Turcz. ex Ledeb.","Angelica saxatilis","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Apiales","Apiaceae","Angelica","Angelica saxatilis",6,7707728,220,1351,6720,3034560,7386655,FALSE,"Magnoliopsida",NA,"Angelica saxatilis",1439,"Angelica","Angelica saxatilis"
2704845,"Cinna latifolia (Trevir. ex Göpp.) Griseb.","Cinna latifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Cinna","Cinna latifolia",6,7707728,196,1369,3073,2704844,2704845,FALSE,"Liliopsida",NA,"Cinna latifolia",1440,"Cinna","Cinna latifolia"
5409933,"Campanula glomerata L.","Campanula glomerata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Campanulaceae","Campanula","Campanula glomerata",6,7707728,220,414,8801,3161935,5409933,FALSE,"Magnoliopsida",NA,"Campanula glomerata",1441,"Campanula","Campanula glomerata"
8232998,"Parasenecio auriculata (DC.) J.R.Grant","Parasenecio auriculata","SPECIES","ACCEPTED",95,"FUZZY","Plantae","Tracheophyta","Asterales","Asteraceae","Parasenecio","Parasenecio auriculata",6,7707728,220,414,3065,3090363,8232998,FALSE,"Magnoliopsida",NA,"Parasenecio auriculatus",1442,"Parasenecio","Parasenecio auriculata"
8001094,"Ranunculus japonicus var. monticola Kitag.","Ranunculus japonicus monticola","VARIETY","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus paishanensis",6,7707728,220,399,2410,3033294,7278182,TRUE,"Magnoliopsida",7278182,"Ranunculus japonicus var. monticola",1443,"Ranunculus","Ranunculus paishanensis"
3639080,"Bupleurum euphorbioides Nakai","Bupleurum euphorbioides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Apiales","Apiaceae","Bupleurum","Bupleurum euphorbioides",6,7707728,220,1351,6720,3034551,3639080,FALSE,"Magnoliopsida",NA,"Bupleurum euphorbioides",1444,"Bupleurum","Bupleurum euphorbioides"
3842911,"Gentiana jamesii Hemsl.","Gentiana jamesii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Gentianales","Gentianaceae","Gentiana","Gentiana jamesii",6,7707728,220,412,2503,3170037,3842911,FALSE,"Magnoliopsida",NA,"Gentiana jamesii",1445,"Gentiana","Gentiana jamesii"
5361670,"Oxytropis anertii Nakai","Oxytropis anertii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Oxytropis","Oxytropis anertii",6,7707728,220,1370,5386,2982894,5361670,FALSE,"Magnoliopsida",NA,"Oxytropis anertii",1446,"Oxytropis","Oxytropis anertii"
2720241,"Scirpus maximowiczii C.B.Clarke","Scirpus maximowiczii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Scirpus","Scirpus maximowiczii",6,7707728,196,1369,7708,2720078,2720241,FALSE,"Liliopsida",NA,"Scirpus maximowiczii",1447,"Scirpus","Scirpus maximowiczii"
2726465,"Carex nodaeana A.I.Baranov & Skvortsov","Carex nodaeana","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex nodaeana",6,7707728,196,1369,7708,2721893,2726465,FALSE,"Liliopsida",NA,"Carex nodaeana",1448,"Carex","Carex nodaeana"
6026990,"Ligusticum tachiroei (Franch. & Sav.) M.Hiroe & Constance","Ligusticum tachiroei","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Apiales","Apiaceae","Rupiphila","Rupiphila tachiroei",6,7707728,220,1351,6720,8415500,3639964,TRUE,"Magnoliopsida",3639964,"Ligusticum tachiroei",1449,"Ligusticum","Rupiphila tachiroei"
5651386,"Polygonum ochotense Petrov","Polygonum ochotense","SPECIES","SYNONYM",97,"EXACT","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Bistorta","Bistorta ochotensis",6,7707728,220,422,2416,8148051,4032683,TRUE,"Magnoliopsida",4032683,"Polygonum ochotense",1450,"Polygonum","Bistorta ochotensis"
8236692,"Ptilagrostis mongholica var. barbellata (Roshev.) Roshev.","Ptilagrostis mongholica barbellata","VARIETY","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Ptilagrostis","Ptilagrostis malyschevii",6,7707728,196,1369,3073,7844192,4149755,TRUE,"Liliopsida",4149755,"Ptilagrostis mongholica var. barbellata",1451,"Ptilagrostis","Ptilagrostis malyschevii"
3091567,"Dendranthema oreastrum (Hance) Y.Ling","Dendranthema oreastrum","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chrysanthemum","Chrysanthemum oreastrum",6,7707728,220,414,3065,3150746,3150831,TRUE,"Magnoliopsida",3150831,"Dendranthema oreastrum",1452,"Dendranthema","Chrysanthemum oreastrum"
3147427,"Erigeron komarovii Botsch.","Erigeron komarovii","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Erigeron","Erigeron alpicola",6,7707728,220,414,3065,3146588,4219757,TRUE,"Magnoliopsida",4219757,"Erigeron komarovii",1453,"Erigeron","Erigeron alpicola"
3171969,"Euphrasia pectinata Ten.","Euphrasia pectinata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Lamiales","Orobanchaceae","Euphrasia","Euphrasia pectinata",6,7707728,220,408,6651,3171955,3171969,FALSE,"Magnoliopsida",NA,"Euphrasia pectinata",1454,"Euphrasia","Euphrasia pectinata"
2727547,"Carex siroumensis Koidz.","Carex siroumensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex siroumensis",6,7707728,196,1369,7708,2721893,2727547,FALSE,"Liliopsida",NA,"Carex siroumensis",1455,"Carex","Carex siroumensis"
7519067,"Minuartia macrocarpa var. koreana (Nakai) H.Hara","Minuartia macrocarpa koreana","VARIETY","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Pseudocherleria","Pseudocherleria macrocarpa",6,7707728,220,422,2518,7591442,7909310,TRUE,"Magnoliopsida",8349158,"Minuartia macrocarpa var. koreana",1456,"Minuartia","Pseudocherleria macrocarpa"
7569592,"Silene repens Patrin","Silene repens","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Silene","Silene repens",6,7707728,220,422,2518,3085897,7569592,FALSE,"Magnoliopsida",NA,"Silene repens",1457,"Silene","Silene repens"
3135329,"Hieracium umbellatum L.","Hieracium umbellatum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Hieracium","Hieracium umbellatum",6,7707728,220,414,3065,3134951,3135329,FALSE,"Magnoliopsida",NA,"Hieracium umbellatum",1458,"Hieracium","Hieracium umbellatum"
2684743,"Juniperus communis var. saxatilis Pall.","Juniperus communis saxatilis","VARIETY","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Pinales","Cupressaceae","Juniperus","Juniperus communis",6,7707728,194,640,8144,2684359,2684709,FALSE,"Pinopsida",NA,"Juniperus communis var. saxatilis",1459,"Juniperus","Juniperus communis"
4200515,"Rhodiola cretinii subsp. sinoalpina (Fröd.) H.Ohba","Rhodiola cretinii sinoalpina","SUBSPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Saxifragales","Crassulaceae","Rhodiola","Rhodiola cretinii",6,7707728,220,7219248,2406,2985687,7334416,FALSE,"Magnoliopsida",NA,"Rhodiola cretinii subsp. sinoalpina",1460,"Rhodiola","Rhodiola cretinii"
5372823,"Salix nummularia Andersson","Salix nummularia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix nummularia",6,7707728,220,1414,6664,3039576,5372823,FALSE,"Magnoliopsida",NA,"Salix nummularia",1461,"Salix","Salix nummularia"
2723561,"Carex eleusinoides Turcz. ex Kunth","Carex eleusinoides","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex eleusinoides",6,7707728,196,1369,7708,2721893,2723561,FALSE,"Liliopsida",NA,"Carex eleusinoides",1462,"Carex","Carex eleusinoides"
2882580,"Arctostaphylos uva-ursi (L.) Spreng.","Arctostaphylos uva-ursi","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ericales","Ericaceae","Arctostaphylos","Arctostaphylos uva-ursi",6,7707728,220,1353,2505,2882486,2882580,FALSE,"Magnoliopsida",NA,"Arctostaphylos uva-ursi",1463,"Arctostaphylos","Arctostaphylos uva-ursi"
2605422,"Flavocetraria cucullata (Bellardi) Kärnefelt & A.Thell","Flavocetraria cucullata","SPECIES","SYNONYM",99,"EXACT","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Nephromopsis","Nephromopsis cucullata",5,95,180,1048,8305,6607767,10307780,TRUE,"Lecanoromycetes",10307780,"Flavocetraria cucullata/nivalis",1464,"Flavocetraria","Nephromopsis cucullata"
2601143,"Peltigera aphthosa (L.) Willd.","Peltigera aphthosa","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Peltigerales","Peltigeraceae","Peltigera","Peltigera aphthosa",5,95,180,1055,8373,2601137,2601143,FALSE,"Lecanoromycetes",NA,"Peltigera aphthosa/canina",1465,"Peltigera","Peltigera aphthosa"
5385561,"Antennaria alpina (L.) Gaertn.","Antennaria alpina","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Antennaria","Antennaria alpina",6,7707728,220,414,3065,3087998,5385561,FALSE,"Magnoliopsida",NA,"Antennaria alpina/dioica",1467,"Antennaria","Antennaria alpina"
7933553,"Primula scandinavica Bruun","Primula scandinavica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ericales","Primulaceae","Primula","Primula scandinavica",6,7707728,220,1353,6674,8026112,7933553,FALSE,"Magnoliopsida",NA,"Primula scandinavica",1469,"Primula","Primula scandinavica"
3085885,"Lychnis alpina L.","Lychnis alpina","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Viscaria","Viscaria alpina",6,7707728,220,422,2518,8176971,6364441,TRUE,"Magnoliopsida",6364441,"Lychnis alpina",1475,"Lychnis","Viscaria alpina"
2688576,"Preissia quadrata (Scop.) Nees","Preissia quadrata","SPECIES","SYNONYM",99,"EXACT","Plantae","Marchantiophyta","Marchantiales","Marchantiaceae","Marchantia","Marchantia quadrata",6,9,125,376,6110,2688569,7603659,TRUE,"Marchantiopsida",7603659,"Preissia quadrata",1478,"Preissia","Marchantia quadrata"
2650832,"Gymnocarpium dryopteris (L.) Newman","Gymnocarpium dryopteris","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Polypodiales","Cystopteridaceae","Gymnocarpium","Gymnocarpium dryopteris",6,7707728,7228684,392,4021011,2650831,2650832,FALSE,"Polypodiopsida",NA,"Gymnocarpium dryopteris",1480,"Gymnocarpium","Gymnocarpium dryopteris"
7331633,"Melampyrum sylvaticum L.","Melampyrum sylvaticum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Lamiales","Orobanchaceae","Melampyrum","Melampyrum sylvaticum",6,7707728,220,408,6651,3171737,7331633,FALSE,"Magnoliopsida",NA,"Melampyrum sylvaticum",1481,"Melampyrum","Melampyrum sylvaticum"
2722383,"Carex bigelowii Torr. ex Schwein.","Carex bigelowii","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex bigelowii",6,7707728,196,1369,7708,2721893,2722383,FALSE,"Liliopsida",NA,"Carex bigelowii/brunnescens",1482,"Carex","Carex bigelowii"
2701799,"Juncus filiformis L.","Juncus filiformis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Juncaceae","Juncus","Juncus filiformis",6,7707728,196,1369,5353,2701072,2701799,FALSE,"Liliopsida",NA,"Juncus filiformis",1483,"Juncus","Juncus filiformis"
5384795,"Silene dioica (L.) Clairv.","Silene dioica","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Silene","Silene dioica",6,7707728,220,422,2518,3085897,5384795,FALSE,"Magnoliopsida",NA,"Silene dioica",1484,"Silene","Silene dioica"
2700736,"Luzula pilosa (L.) Willd.","Luzula pilosa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Juncaceae","Luzula","Luzula pilosa",6,7707728,196,1369,5353,2700604,2700736,FALSE,"Liliopsida",NA,"Luzula pilosa",1485,"Luzula","Luzula pilosa"
5403296,"Crepis paludosa (L.) Moench","Crepis paludosa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Crepis","Crepis paludosa",6,7707728,220,414,3065,3143303,5403296,FALSE,"Magnoliopsida",NA,"Crepis paludosa",1486,"Crepis","Crepis paludosa"
7693914,"Melampyrum pratense L.","Melampyrum pratense","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Lamiales","Orobanchaceae","Melampyrum","Melampyrum pratense",6,7707728,220,408,6651,3171737,7693914,FALSE,"Magnoliopsida",NA,"Melampyrum pratense",1488,"Melampyrum","Melampyrum pratense"
3085402,"Sagina procumbens L.","Sagina procumbens","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Sagina","Sagina procumbens",6,7707728,220,422,2518,3085387,3085402,FALSE,"Magnoliopsida",NA,"Sagina procumbens",1490,"Sagina","Sagina procumbens"
3113777,"Cirsium ×helenioides (L.) Hill","Cirsium helenioides","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Cirsium","Cirsium helenioides",6,7707728,220,414,3065,3112554,3113777,FALSE,"Magnoliopsida",NA,"Cirsium helenioides",1491,"Cirsium","Cirsium helenioides"
2816213,"Neottia cordata (L.) Rich.","Neottia cordata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asparagales","Orchidaceae","Neottia","Neottia cordata",6,7707728,196,1169,7689,2816155,2816213,FALSE,"Liliopsida",NA,"Neottia cordata",1492,"Neottia","Neottia cordata"
5289877,"Molinia caerulea (L.) Moench","Molinia caerulea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Molinia","Molinia caerulea",6,7707728,196,1369,3073,2703905,5289877,FALSE,"Liliopsida",NA,"Molinia caerulea",1493,"Molinia","Molinia caerulea"
2769317,"Maianthemum bifolium (L.) F.W.Schmidt","Maianthemum bifolium","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asparagales","Asparagaceae","Maianthemum","Maianthemum bifolium",6,7707728,196,1169,7683,9608430,2769317,FALSE,"Liliopsida",NA,"Maianthemum bifolium",1494,"Maianthemum","Maianthemum bifolium"
2688393,"Lycopodium clavatum L.","Lycopodium clavatum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Lycopodiales","Lycopodiaceae","Lycopodium","Lycopodium clavatum",6,7707728,245,421,6725,2688247,2688393,FALSE,"Lycopodiopsida",NA,"Lycopodium clavatum",1495,"Lycopodium","Lycopodium clavatum"
7295092,"Myosotis decumbens Host","Myosotis decumbens","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Boraginales","Boraginaceae","Myosotis","Myosotis decumbens",6,7707728,220,7226464,2498,2925668,7295092,FALSE,"Magnoliopsida",NA,"Myosotis decumbens",1496,"Myosotis","Myosotis decumbens"
3040249,"Populus tremula L.","Populus tremula","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus tremula",6,7707728,220,1414,6664,3040183,3040249,FALSE,"Magnoliopsida",NA,"Populus tremula",1497,"Populus","Populus tremula"
2888995,"Rumex acetosella L.","Rumex acetosella","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Rumex","Rumex acetosella",6,7707728,220,422,2416,2888942,2888995,FALSE,"Magnoliopsida",NA,"Rumex acetosella",1498,"Rumex","Rumex acetosella"
3172054,"Veronica fruticans Jacq.","Veronica fruticans","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Lamiales","Plantaginaceae","Veronica","Veronica fruticans",6,7707728,220,408,2420,3172047,3172054,FALSE,"Magnoliopsida",NA,"Veronica fruticans",1499,"Veronica","Veronica fruticans"
