"usageKey","scientificName","canonicalName","rank","status","confidence","matchType","kingdom","phylum","order","family","genus","species","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","class","acceptedUsageKey","synonym","verbatim_name","verbatim_index","verbatim_genus","accepted_name"
5404691,"Saussurea angustifolia (L.) DC.","Saussurea angustifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Saussurea","Saussurea angustifolia",6,7707728,220,414,3065,2752681,5404691,"Magnoliopsida",NA,NA,"Saussurea angustifolia",336,"Saussurea","Saussurea angustifolia"
5286361,"Blepharostoma trichophyllum (L.) Dumort.","Blepharostoma trichophyllum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Marchantiophyta","Jungermanniales","Blepharostomataceae","Blepharostoma","Blepharostoma trichophyllum",6,9,126,381,9250719,2689340,5286361,"Jungermanniopsida",NA,NA,"Blepharostoma trichophyllum",337,"Blepharostoma","Blepharostoma trichophyllum"
3045790,"Cardamine digitata Richardson","Cardamine digitata","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Brassicales","Brassicaceae","Cardamine","Cardamine digitata",6,7707728,220,7225535,3112,3045622,3045790,"Magnoliopsida",NA,NA,"Cardamine digitata",338,"Cardamine","Cardamine digitata"
2703136,"Deschampsia caespitosa P.Beauv.","Deschampsia caespitosa","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Deschampsia","Deschampsia cespitosa",6,7707728,196,1369,3073,2703131,8059811,"Liliopsida",7226886,NA,"Deschampsia caespitosa",339,"Deschampsia","Deschampsia cespitosa"
2964200,"Lupinus arcticus S.Watson","Lupinus arcticus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Lupinus","Lupinus arcticus",6,7707728,220,1370,5386,2963774,2964200,"Magnoliopsida",NA,NA,"Lupinus arcticus",340,"Lupinus","Lupinus arcticus"
3088323,"Petasites frigidus (L.) Fr.","Petasites frigidus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Petasites","Petasites frigidus",6,7707728,220,414,3065,10717129,3088323,"Magnoliopsida",NA,NA,"Petasites frigidus",342,"Petasites","Petasites frigidus"
2673622,"Racomitrium lanuginosum (Hedw.) Brid.","Racomitrium lanuginosum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Bryophyta","Grimmiales","Grimmiaceae","Racomitrium","Racomitrium lanuginosum",6,35,327,1337,8747,2673621,2673622,"Bryopsida",NA,NA,"Racomitrium lanuginosum",343,"Racomitrium","Racomitrium lanuginosum"
5373073,"Salix niphoclada Rydb.","Salix niphoclada","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix niphoclada",6,7707728,220,1414,6664,3039576,5373073,"Magnoliopsida",NA,NA,"Salix niphoclada",344,"Salix","Salix niphoclada"
5372935,"Salix rotundifolia Trautv.","Salix rotundifolia","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix rotundifolia",6,7707728,220,1414,6664,3039576,5372935,"Magnoliopsida",NA,NA,"Salix rotundifolia",345,"Salix","Salix rotundifolia"
3032811,"Saxifraga hirculus L.","Saxifraga hirculus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Saxifragales","Saxifragaceae","Saxifraga","Saxifraga hirculus",6,7707728,220,7219248,2402,2987833,3032811,"Magnoliopsida",NA,NA,"Saxifraga hirculus",346,"Saxifraga","Saxifraga hirculus"
3033243,"Anemone parviflora Michx.","Anemone parviflora","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Anemone","Anemone parviflora",6,7707728,220,399,2410,3016227,3033243,"Magnoliopsida",NA,NA,"Anemone parviflora",350,"Anemone","Anemone parviflora"
2882597,"Arctous rubra (Rehder & E.H.Wilson) Nakai","Arctous rubra","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Ericales","Ericaceae","Arctostaphylos","Arctostaphylos rubra",6,7707728,220,1353,2505,2882486,2882596,"Magnoliopsida",2882596,NA,"Arctous rubra",351,"Arctous","Arctostaphylos rubra"
5343559,"Astragalus eucosmus B.L.Rob.","Astragalus eucosmus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Astragalus","Astragalus eucosmus",6,7707728,220,1370,5386,2933951,5343559,"Magnoliopsida",NA,NA,"Astragalus eucosmus",352,"Astragalus","Astragalus eucosmus"
4279903,"Campylium stellatum (Hedw.) Lange & C.E.O.Jensen","Campylium stellatum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Hypnales","Amblystegiaceae","Campylium","Campylium stellatum",6,35,327,617,4650,2673109,4279903,"Bryopsida",NA,NA,"Campylium stellatum",353,"Campylium","Campylium stellatum"
7720963,"Festuca altaica Trin.","Festuca altaica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Festuca","Festuca altaica",6,7707728,196,1369,3073,2704913,7720963,"Liliopsida",NA,NA,"Festuca altaica",354,"Festuca","Festuca altaica"
6372384,"Hedysarum mackenziei Richardson","Hedysarum mackenziei","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Hedysarum","Hedysarum boreale",6,7707728,220,1370,5386,2960767,2960863,"Magnoliopsida",6372449,NA,"Hedysarum mackenziei",355,"Hedysarum","Hedysarum boreale"
5361536,"Oxytropis campestris (L.) DC.","Oxytropis campestris","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Oxytropis","Oxytropis campestris",6,7707728,220,1370,5386,2982894,5361536,"Magnoliopsida",NA,NA,"Oxytropis campestris",356,"Oxytropis","Oxytropis campestris"
2960823,"Hedysarum hedysaroides (L.) Schinz & Thell.","Hedysarum hedysaroides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Hedysarum","Hedysarum hedysaroides",6,7707728,220,1370,5386,2960767,2960823,"Magnoliopsida",NA,NA,"Hedysarum hedysaroides",361,"Hedysarum","Hedysarum hedysaroides"
5361424,"Oxytropis deflexa (Pall.) DC.","Oxytropis deflexa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Oxytropis","Oxytropis deflexa",6,7707728,220,1370,5386,2982894,5361424,"Magnoliopsida",NA,NA,"Oxytropis deflexa",362,"Oxytropis","Oxytropis deflexa"
7862893,"Bryocaulon divergens (Ach.) Kärnefelt","Bryocaulon divergens","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Bryocaulon","Bryocaulon divergens",5,95,180,1048,8305,7084007,7862893,"Lecanoromycetes",NA,NA,"Bryocaulon divergens",364,"Bryocaulon","Bryocaulon divergens"
2671271,"Syntrichia ruralis (Hedw.) F.Weber & D.Mohr","Syntrichia ruralis","SPECIES","ACCEPTED",98,"EXACT","Plantae","Bryophyta","Pottiales","Pottiaceae","Syntrichia","Syntrichia ruralis",6,35,327,621,4671,2671247,2671271,"Bryopsida",NA,NA,"Syntrichia ruralis",365,"Syntrichia","Syntrichia ruralis"
3171689,"Pedicularis labradorica Wirsing","Pedicularis labradorica","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Lamiales","Orobanchaceae","Pedicularis","Pedicularis labradorica",6,7707728,220,408,6651,3171670,3171689,"Magnoliopsida",NA,NA,"Pedicularis labradorica",367,"Pedicularis","Pedicularis labradorica"
6400569,"Rhododendron tomentosum (Stokes) Harmaja","Rhododendron tomentosum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ericales","Ericaceae","Rhododendron","Rhododendron tomentosum",6,7707728,220,1353,2505,2883026,6400569,"Magnoliopsida",NA,NA,"Rhododendron tomentosum",368,"Rhododendron","Rhododendron tomentosum"
10846419,"Stereodon callichrous (Brid.) Brid.","Stereodon callichrous","SPECIES","ACCEPTED",98,"EXACT","Plantae","Bryophyta","Hypnales","Stereodontaceae","Stereodon","Stereodon callichrous",6,35,327,617,10733651,2681945,10846419,"Bryopsida",NA,NA,"Stereodon callichrous",371,"Stereodon","Stereodon callichrous"
3085488,"Minuartia arctica (Steven ex Ser.) Asch. & Graebn.","Minuartia arctica","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Cherleria","Cherleria arctica",6,7707728,220,422,2518,3809480,8218316,"Magnoliopsida",8218316,NA,"Minuartia arctica",376,"Minuartia","Cherleria arctica"
2681676,"Calliergon giganteum (Schimp.) Kindb.","Calliergon giganteum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Hypnales","Calliergonaceae","Calliergon","Calliergon giganteum",6,35,327,617,5838396,2681674,2681676,"Bryopsida",NA,NA,"Calliergon giganteum",377,"Calliergon","Calliergon giganteum"
2730259,"Eriophorum chamissonis C.A.Mey.","Eriophorum chamissonis","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Eriophorum","Eriophorum chamissonis",6,7707728,196,1369,7708,2730118,2730259,"Liliopsida",NA,NA,"Eriophorum chamissonis",378,"Eriophorum","Eriophorum chamissonis"
2606492,"Hypogymnia subobscura (Vain.) Poelt","Hypogymnia subobscura","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Hypogymnia","Hypogymnia subobscura",5,95,180,1048,8305,2606460,2606492,"Lecanoromycetes",NA,NA,"Hypogymnia subobscura",379,"Hypogymnia","Hypogymnia subobscura"
3171733,"Pedicularis sudetica Willd.","Pedicularis sudetica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Lamiales","Orobanchaceae","Pedicularis","Pedicularis sudetica",6,7707728,220,408,6651,3171670,3171733,"Magnoliopsida",NA,NA,"Pedicularis sudetica",380,"Pedicularis","Pedicularis sudetica"
12216923,"Brideliella wahlenbergii (Brid.) Fedosov, M.Stech & Ignatov","Brideliella wahlenbergii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Dicranales","Rhabdoweisiaceae","Brideliella","Brideliella wahlenbergii",6,35,327,1335,4641,12227640,12216923,"Bryopsida",NA,NA,"Brideliella wahlenbergii",381,"Brideliella","Brideliella wahlenbergii"
5372826,"Salix ovalifolia Trautv.","Salix ovalifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix ovalifolia",6,7707728,220,1414,6664,3039576,5372826,"Magnoliopsida",NA,NA,"Salix ovalifolia",382,"Salix","Salix ovalifolia"
7376166,"Meesia triquetra (L. ex Jolycl.) Ångstr.","Meesia triquetra","SPECIES","ACCEPTED",98,"EXACT","Plantae","Bryophyta","Splachnales","Meesiaceae","Meesia","Meesia triquetra",6,35,327,12240690,4627,2675966,7376166,"Bryopsida",NA,NA,"Meesia triquetra",383,"Meesia","Meesia triquetra"
3171725,"Pedicularis lanata Willd. ex Cham. & Schltdl.","Pedicularis lanata","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Lamiales","Orobanchaceae","Pedicularis","Pedicularis lanata",6,7707728,220,408,6651,3171670,3171725,"Magnoliopsida",NA,NA,"Pedicularis lanata",384,"Pedicularis","Pedicularis lanata"
5405976,"Arnica montana L.","Arnica montana","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Arnica","Arnica montana",6,7707728,220,414,3065,7885920,5405976,"Magnoliopsida",NA,NA,"Arnica montana",385,"Arnica","Arnica montana"
3171697,"Pedicularis verticillata L.","Pedicularis verticillata","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Lamiales","Orobanchaceae","Pedicularis","Pedicularis verticillata",6,7707728,220,408,6651,3171670,3171697,"Magnoliopsida",NA,NA,"Pedicularis verticillata",386,"Pedicularis","Pedicularis verticillata"
3108301,"Senecio lugens Richards.","Senecio lugens","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio","Senecio lugens",6,7707728,220,414,3065,3106738,3108301,"Magnoliopsida",NA,NA,"Senecio lugens",387,"Senecio","Senecio lugens"
2728174,"Carex chordorrhiza L.f.","Carex chordorrhiza","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex chordorrhiza",6,7707728,196,1369,7708,2721893,2728174,"Liliopsida",NA,NA,"Carex chordorrhiza",393,"Carex","Carex chordorrhiza"
2700974,"Luzula wahlenbergii Rupr.","Luzula wahlenbergii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Juncaceae","Luzula","Luzula wahlenbergii",6,7707728,196,1369,5353,2700604,2700974,"Liliopsida",NA,NA,"Luzula wahlenbergii",394,"Luzula","Luzula wahlenbergii"
5372814,"Salix fuscescens Andersson","Salix fuscescens","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix fuscescens",6,7707728,220,1414,6664,3039576,5372814,"Magnoliopsida",NA,NA,"Salix fuscescens",395,"Salix","Salix fuscescens"
2725656,"Carex rotundata Wahlenb.","Carex rotundata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex rotundata",6,7707728,196,1369,7708,2721893,2725656,"Liliopsida",NA,NA,"Carex rotundata",396,"Carex","Carex rotundata"
2725017,"Carex williamsii Britton","Carex williamsii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex williamsii",6,7707728,196,1369,7708,2721893,2725017,"Liliopsida",NA,NA,"Carex williamsii",397,"Carex","Carex williamsii"
2888742,"Valeriana capitata Link","Valeriana capitata","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Dipsacales","Caprifoliaceae","Valeriana","Valeriana capitata",6,7707728,220,946,6710,2888741,2888742,"Magnoliopsida",NA,NA,"Valeriana capitata",398,"Valeriana","Valeriana capitata"
2678415,"Climacium dendroides (Hedw.) F.Weber & D.Mohr","Climacium dendroides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Hypnales","Climaciaceae","Climacium","Climacium dendroides",6,35,327,617,8762,2678413,2678415,"Bryopsida",NA,NA,"Climacium dendroides",400,"Climacium","Climacium dendroides"
8081789,"Salix arbusculoides Andersson","Salix arbusculoides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix arbusculoides",6,7707728,220,1414,6664,3039576,8081789,"Magnoliopsida",NA,NA,"Salix arbusculoides",401,"Salix","Salix arbusculoides"
2675961,"Paludella squarrosa (Hedw.) Brid.","Paludella squarrosa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Splachnales","Meesiaceae","Paludella","Paludella squarrosa",6,35,327,12240690,4627,2675960,2675961,"Bryopsida",NA,NA,"Paludella squarrosa",404,"Paludella","Paludella squarrosa"
8105384,"Carex borealipolaris S.R.Zhang","Carex borealipolaris","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex borealipolaris",6,7707728,196,1369,7708,2721893,8105384,"Liliopsida",NA,NA,"Carex borealipolaris",405,"Carex","Carex borealipolaris"
2888974,"Rumex arcticus Trautv.","Rumex arcticus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Rumex","Rumex arcticus",6,7707728,220,422,2416,2888942,2888974,"Magnoliopsida",NA,NA,"Rumex arcticus",406,"Rumex","Rumex arcticus"
9586211,"Anemonastrum richardsonii (Hook.) Mosyakin","Anemonastrum richardsonii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Anemonastrum","Anemonastrum richardsonii",6,7707728,220,399,2410,7277728,9586211,"Magnoliopsida",NA,NA,"Anemonastrum richardsonii",407,"Anemonastrum","Anemonastrum richardsonii"
5938803,"Lagotis glauca Gaertn.","Lagotis glauca","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Lamiales","Plantaginaceae","Lagotis","Lagotis glauca",6,7707728,220,408,2420,5938802,5938803,"Magnoliopsida",NA,NA,"Lagotis glauca",408,"Lagotis","Lagotis glauca"
7294338,"Polemonium villosum Rudolph ex Georgi","Polemonium villosum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Ericales","Polemoniaceae","Polemonium","Polemonium villosum",6,7707728,220,1353,6648,2927831,7294338,"Magnoliopsida",NA,NA,"Polemonium villosum",409,"Polemonium","Polemonium villosum"
7083701,"Cornicularia divergens Ach.","Cornicularia divergens","SPECIES","SYNONYM",99,"EXACT","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Bryocaulon","Bryocaulon divergens",5,95,180,1048,8305,7084007,7862893,"Lecanoromycetes",7862893,NA,"Cornicularia divergens",411,"Cornicularia","Bryocaulon divergens"
5333323,"Diapensia lapponica L.","Diapensia lapponica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ericales","Diapensiaceae","Diapensia","Diapensia lapponica",6,7707728,220,1353,2512,2882384,5333323,"Magnoliopsida",NA,NA,"Diapensia lapponica",412,"Diapensia","Diapensia lapponica"
2675473,"Dicranum acutifolium (Lindb. & Arnell) C.E.O.Jensen","Dicranum acutifolium","SPECIES","ACCEPTED",98,"EXACT","Plantae","Bryophyta","Dicranales","Dicranaceae","Dicranum","Dicranum acutifolium",6,35,327,1335,4635,2672916,2675473,"Bryopsida",NA,NA,"Dicranum acutifolium",413,"Dicranum","Dicranum acutifolium"
2682966,"Pogonatum dentatum (Menzies ex Brid.) Brid.","Pogonatum dentatum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Polytrichales","Polytrichaceae","Pogonatum","Pogonatum dentatum",6,35,12259753,620,4669,2682962,2682966,"Polytrichopsida",NA,NA,"Pogonatum dentatum",414,"Pogonatum","Pogonatum dentatum"
5282641,"Pohlia cruda (Hedw.) Lindb.","Pohlia cruda","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Bryales","Mniaceae","Pohlia","Pohlia cruda",6,35,327,1333,8742,2673641,5282641,"Bryopsida",NA,NA,"Pohlia cruda",415,"Pohlia","Pohlia cruda"
6018178,"Sticta arctica Degel.","Sticta arctica","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Peltigerales","Lobariaceae","Sticta","Sticta arctica",5,95,180,1055,8375,2601351,6018178,"Lecanoromycetes",NA,NA,"Sticta arctica",416,"Sticta","Sticta arctica"
2675451,"Dicranum elongatum Schleich. ex Schwägr.","Dicranum elongatum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Bryophyta","Dicranales","Dicranaceae","Dicranum","Dicranum elongatum",6,35,327,1335,4635,2672916,2675451,"Bryopsida",NA,NA,"Dicranum elongatum",419,"Dicranum","Dicranum elongatum"
2675462,"Dicranum spadiceum J.E.Zetterst.","Dicranum spadiceum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Dicranales","Dicranaceae","Dicranum","Dicranum spadiceum",6,35,327,1335,4635,2672916,2675462,"Bryopsida",NA,NA,"Dicranum spadiceum",420,"Dicranum","Dicranum spadiceum"
10720384,"Koeleria spicata (L.) Barberá, Quintanar, Soreng & P.M.Peterson","Koeleria spicata","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Koeleria","Koeleria spicata",6,7707728,196,1369,3073,2705912,10720384,"Liliopsida",NA,NA,"Koeleria spicata",421,"Koeleria","Koeleria spicata"
5949186,"Digitaria leptorhachis (Pilg.) Stapf","Digitaria leptorhachis","SPECIES","ACCEPTED",97,"FUZZY","Plantae","Tracheophyta","Poales","Poaceae","Digitaria","Digitaria leptorhachis",6,7707728,196,1369,3073,2704525,5949186,"Liliopsida",NA,NA,"Digitaria leptorrhachis",424,"Digitaria","Digitaria leptorhachis"
2676061,"Conostomum tetragonum (Hedw.) Lindb.","Conostomum tetragonum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Bartramiales","Bartramiaceae","Conostomum","Conostomum tetragonum",6,35,327,12239937,8737,7705859,2676061,"Bryopsida",NA,NA,"Conostomum tetragonum",425,"Conostomum","Conostomum tetragonum"
7246650,"Cladonia squamosa Hoffm.","Cladonia squamosa","SPECIES","ACCEPTED",95,"FUZZY","Fungi","Ascomycota","Lecanorales","Cladoniaceae","Cladonia","Cladonia squamosa",5,95,180,1048,8328,2607519,7246650,"Lecanoromycetes",NA,NA,"Cladonia squasmosa",429,"Cladonia","Cladonia squamosa"
2601176,"Peltigera rufescens (Weiss) Humb.","Peltigera rufescens","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Peltigerales","Peltigeraceae","Peltigera","Peltigera rufescens",5,95,180,1055,8373,2601137,2601176,"Lecanoromycetes",NA,NA,"Peltigera rufescens",430,"Peltigera","Peltigera rufescens"
5385547,"Antennaria friesiana (Trautv.) Ekman","Antennaria friesiana","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Antennaria","Antennaria friesiana",6,7707728,220,414,3065,3087998,5385547,"Magnoliopsida",NA,NA,"Antennaria friesiana",431,"Antennaria","Antennaria friesiana"
3085535,"Minuartia obtusiloba (Rydb.) House","Minuartia obtusiloba","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Cherleria","Cherleria obtusiloba",6,7707728,220,422,2518,3809480,8375485,"Magnoliopsida",8375485,NA,"Minuartia obtusiloba",432,"Minuartia","Cherleria obtusiloba"
2601168,"Peltigera malacea (Ach.) Funck","Peltigera malacea","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Peltigerales","Peltigeraceae","Peltigera","Peltigera malacea",5,95,180,1055,8373,2601137,2601168,"Lecanoromycetes",NA,NA,"Peltigera malacea",433,"Peltigera","Peltigera malacea"
2606464,"Hypogymnia rugosa (G.K.Merr.) Pike","Hypogymnia rugosa","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Hypogymnia","Hypogymnia rugosa",5,95,180,1048,8305,2606460,2606464,"Lecanoromycetes",NA,NA,"Hypogymnia rugosa",435,"Hypogymnia","Hypogymnia rugosa"
12196054,"Arctoa glacialis (Berggr.) Fedosov, Jan Kučera & M.Stech","Arctoa glacialis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Dicranales","Rhabdoweisiaceae","Arctoa","Arctoa glacialis",6,35,327,1335,4641,2675054,12196054,"Bryopsida",NA,NA,"Arctoa glacialis",436,"Arctoa","Arctoa glacialis"
