"SCIENTIFIC_NAME","AUTHOR","STATUS","FAMILY","ACCEPTED_SPECIES","ACCEPTED_AUTHOR","n_sci","one_is_acc","all_unresolved","just_one_syn","one_is_un","non_vasc_typo","SPECIES_NAME"
"Euphrasia pectinata","Ten.","Accepted","Orobanchaceae","Euphrasia pectinata","Ten.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Euphrasia pectinata"
"Eurhynchium pulchellum","(Hedw.) Jenn.","Accepted","Brachytheciaceae","Eurhynchium pulchellum","(Hedw.) Jenn.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Eurhynchium pulchellum"
"Festuca brunnescens","(Tzvelev) Galushko","Accepted","Poaceae","Festuca brunnescens","(Tzvelev) Galushko",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Festuca brunnescens"
"Festuca pulchella","Schrad.","Accepted","Poaceae","Festuca pulchella","Schrad.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Festuca pulchella"
"Festuca quadriflora","Honck.","Accepted","Poaceae","Festuca quadriflora","Honck.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Festuca quadriflora"
"Festuca quadriflora","Walter","Synonym","Poaceae","Vulpia elliotea","(Raf.) Fernald",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Festuca quadriflora"
"Festuca varia","Haenke","Accepted","Poaceae","Festuca varia","Haenke",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Festuca varia"
"Fritillaria collina","Adam","Accepted","Liliaceae","Fritillaria collina","Adam",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Fritillaria collina"
"Frullania jackii","Gottsche","Accepted","Jubulaceae","Frullania jackii","Gottsche",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Frullania jackii"
"Funaria arctica","(Berggr.) Kindb.","Accepted","Funariaceae","Funaria arctica","(Berggr.) Kindb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Funaria arctica"
"Gagea fistulosa","(Ramond ex DC.) Ker Gawl.","Synonym","Liliaceae","Gagea bohemica","(Zauschn.) Schult. & Schult.f.",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Gagea bohemica"
"Gagea serotina","(L.) Ker Gawl.","Accepted","Liliaceae","Gagea serotina","(L.) Ker Gawl.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Gagea serotina"
"Gastrolychnis angustiflora","Rupr.","Unresolved","Caryophyllaceae","Gastrolychnis angustiflora","Rupr.",1,FALSE,TRUE,FALSE,TRUE,FALSE,"Gastrolychnis angustiflora"
"Gentiana algida","Pall.","Accepted","Gentianaceae","Gentiana algida","Pall.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentiana algida"
"Gentiana algida","Steven","Synonym","Gentianaceae","Gentiana gelida","M.Bieb.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentiana algida"
"Gentiana aquatica","L.","Accepted","Gentianaceae","Gentiana aquatica","L.",5,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentiana aquatica"
"Gentiana aquatica","Lour.","Synonym","Gentianaceae","Gentiana loureiroi","(G.Don) Griseb.",5,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentiana aquatica"
"Gentiana aquatica","Rchb.","Synonym","Gentianaceae","Gentiana nivalis","L.",5,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentiana aquatica"
"Gentiana aquatica","Froel.","Synonym","Gentianaceae","Gentiana riparia","Kar. & Kir.",5,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentiana aquatica"
"Gentiana aquatica","Thunb.","Synonym","Gentianaceae","Gentiana thunbergii","(G.Don) Griseb.",5,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentiana aquatica"
"Gentiana aristata","Maxim.","Accepted","Gentianaceae","Gentiana aristata","Maxim.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentiana aristata"
"Gentiana bavarica","L.","Accepted","Gentianaceae","Gentiana bavarica","L.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentiana bavarica"
"Gentiana bavarica","Pall.","Synonym","Gentianaceae","Gentiana verna subsp. pontica","(Soltok.) Hayek",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentiana bavarica"
"Gentiana biebersteinii","Bunge","Synonym","Gentianaceae","Gentianella biebersteinii","(Bunge) Holub",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Gentianella biebersteinii"
"Gentiana brachyphylla","Vill.","Accepted","Gentianaceae","Gentiana brachyphylla","Vill.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentiana brachyphylla"
"Gentiana farreri","Balf.f.","Synonym","Gentianaceae","Gentiana lawrencei","Burkill",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Gentiana lawrencei"
"Gentiana jamesii","Hemsl.","Accepted","Gentianaceae","Gentiana jamesii","Hemsl.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentiana jamesii"
"Gentiana nipponica","Maxim.","Accepted","Gentianaceae","Gentiana nipponica","Maxim.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentiana nipponica"
"Gentiana punctata","L.","Accepted","Gentianaceae","Gentiana punctata","L.",3,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentiana punctata"
"Gentiana punctata","Vill.","Synonym","Gentianaceae","Gentiana burseri subsp. villarsii","(Griseb.) Rouy",3,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentiana punctata"
"Gentiana punctata","Jacq.","Synonym","Gentianaceae","Gentiana pannonica","Scop.",3,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentiana punctata"
"Gentiana pyrenaica","L.","Accepted","Gentianaceae","Gentiana pyrenaica","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentiana pyrenaica"
"Gentiana septemfida","Pall.","Accepted","Gentianaceae","Gentiana septemfida","Pall.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentiana septemfida"
"Gentiana straminea","Maxim.","Accepted","Gentianaceae","Gentiana straminea","Maxim.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentiana straminea"
"Gentiana verna","L.","Accepted","Gentianaceae","Gentiana verna","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentiana verna"
"Gentianella campestris","(L.) Börner","Accepted","Gentianaceae","Gentianella campestris","(L.) Börner",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentianella campestris"
"Gentianella campestris","(L.) Boerner","Synonym","Gentianaceae","Gentianella campestris","(L.) Börner",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentianella campestris"
"Gentianella tenella","(Rottb.) Harry Sm.","Synonym","Gentianaceae","Comastoma tenellum","(Rottb.) Toyok.",2,FALSE,FALSE,FALSE,FALSE,FALSE,"Comastoma tenellum"
"Gentianella tenella","(Rottb.) Börner","Synonym","Gentianaceae","Comastoma tenellum","(Rottb.) Toyok.",2,FALSE,FALSE,FALSE,FALSE,FALSE,"Comastoma tenellum"
"Geranium dahuricum","DC.","Accepted","Geraniaceae","Geranium dahuricum","DC.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Geranium dahuricum"
"Geranium gymnocaulon","DC.","Accepted","Geraniaceae","Geranium gymnocaulon","DC.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Geranium gymnocaulon"
"Geranium sylvaticum","L.","Accepted","Geraniaceae","Geranium sylvaticum","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Geranium sylvaticum"
"Geum rossii","(R.Br.) Ser.","Unresolved","Rosaceae","Geum rossii","(R.Br.) Ser.",1,FALSE,TRUE,FALSE,TRUE,FALSE,"Geum rossii"
"Grevillea australis","R.Br.","Accepted","Proteaceae","Grevillea australis","R.Br.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Grevillea australis"
"Gueldenstaedtia diversifolia","Maxim.","Synonym","Leguminosae","Tibetia himalaica","(Baker) H.P.Tsui",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Tibetia himalaica"
"Gymnocarpium dryopteris","(L.) Newman","Accepted","Cystopteridaceae","Gymnocarpium dryopteris","(L.) Newman",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Gymnocarpium dryopteris"
"Gymnocolea inflata","(Huds.) Dumort.","Accepted","Anastrophyllaceae","Gymnocolea inflata","(Huds.) Dumort.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Gymnocolea inflata"
"Gymnomitrion concinnatum","(Lightf.) Corda","Accepted","Gymnomitriaceae","Gymnomitrion concinnatum","(Lightf.) Corda",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Gymnomitrion concinnatum"
"Gymnomitrion corallioides","Nees","Accepted","Gymnomitriaceae","Gymnomitrion corallioides","Nees",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Gymnomitrion corallioides"
"Harrimanella stelleriana","Coville","Synonym","Ericaceae","Cassiope stelleriana","(Pall.) DC.",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Cassiope stelleriana"
"Hedwigia ciliata","(Hedw.) P. Beauv.","Accepted","Hedwigiaceae","Hedwigia ciliata","(Hedw.) P. Beauv.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Hedwigia ciliata"
"Hedysarum caucasicum","M.Bieb.","Accepted","Leguminosae","Hedysarum caucasicum","M.Bieb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Hedysarum caucasicum"
"Hedysarum hedysaroides","(L.) Schinz & Thell.","Accepted","Leguminosae","Hedysarum hedysaroides","(L.) Schinz & Thell.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Hedysarum hedysaroides"
"Hedysarum hedysaroides","sensu auct.","Misapplied","Leguminosae","Hedysarum branthii","Trautv. & C.A.Mey.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Hedysarum hedysaroides"
"Hedysarum mackenziei","Richardson","Accepted","Leguminosae","Hedysarum mackenziei","Richardson",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Hedysarum mackenziei"
"Helictotrichon mortonianum","(Scribn.) Henrard","Accepted","Poaceae","Helictotrichon mortonianum","(Scribn.) Henrard",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Helictotrichon mortonianum"
"Helictotrichon tibeticum","(Roshev.) Keng f.","Accepted","Poaceae","Helictotrichon tibeticum","(Roshev.) Keng f.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Helictotrichon tibeticum"
"Helictotrichon versicolor","(Vill.) Schult. & Schult.f.","Accepted","Poaceae","Helictotrichon versicolor","(Vill.) Schult. & Schult.f.",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Helictotrichon versicolor"
"Helictotrichon versicolor","(Vill.) Pilg.","Unresolved","Poaceae","Helictotrichon versicolor","(Vill.) Pilg.",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Helictotrichon versicolor"
"Heracleum moellendorffii var. subbipinnatum","(Franch.) Kitag.","Accepted","Apiaceae","Heracleum moellendorffii var. subbipinnatum","(Franch.) Kitag.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Heracleum moellendorffii var. subbipinnatum"
"Hieracium froelichianum","H.Buek","Accepted","Compositae","Hieracium froelichianum","H.Buek",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Hieracium froelichianum"
"Hieracium gracile","(Lindeb.) lindeberg ex Omang","Synonym","Compositae","Hieracium graciliusculum","(Zahn) Omang",3,FALSE,FALSE,FALSE,FALSE,FALSE,"Hieracium triste"
"Hieracium gracile","Hook.","Synonym","Compositae","Hieracium triste","Willd. ex Spreng.",3,FALSE,FALSE,FALSE,FALSE,FALSE,"Hieracium triste"
"Hieracium gracile","Froel.","Synonym","Compositae","Hieracium froelichianum","H.Buek",3,FALSE,FALSE,FALSE,FALSE,FALSE,"Hieracium triste"
"Hieracium umbellatum","L.","Accepted","Compositae","Hieracium umbellatum","L.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Hieracium umbellatum"
"Hieracium umbellatum","(Üksip) Tzvelev","Synonym","Compositae","Hieracium umbellatum subsp. filifolium","(Üksip) Tzvelev",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Hieracium umbellatum"
"Homogyne alpina","(L.) Cass.","Accepted","Compositae","Homogyne alpina","(L.) Cass.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Homogyne alpina"
"Huperzia selago","(L.) Bernh. ex Schrank & Mart.","Accepted","Lycopodiaceae","Huperzia selago","(L.) Bernh. ex Schrank & Mart.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Huperzia selago"
"Hyalopoa pontica","(Balansa) Tzvelev","Synonym","Poaceae","Colpodium ponticum","(Balansa) Woronow",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Colpodium ponticum"
"Hylocomium pyrenaicum","(Spruce) Lindb.","Accepted","Hylocomiaceae","Hylocomium pyrenaicum","(Spruce) Lindb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Hylocomium pyrenaicum"
"Hylocomium splendens","(Hedw.) Schimp.","Accepted","Hylocomiaceae","Hylocomium splendens","(Hedw.) Schimp.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Hylocomium splendens"
"Hymenoxys acaulis","(Pursh) K.F.Parker","Synonym","Compositae","Tetraneuris acaulis","(Pursh) Greene",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Tetraneuris acaulis"
"Hymenoxys grandiflora","(Torr. & A.Gray ex Torr. & A.Gray) K.F.Parker","Accepted","Compositae","Hymenoxys grandiflora","(Torr. & A.Gray ex Torr. & A.Gray) K.F.Parker",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Hymenoxys grandiflora"
"Hypnum bambergeri","Schimp.","Accepted","Hypnaceae","Hypnum bambergeri","Schimp.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Hypnum bambergeri"
"Hypnum cupressiforme","Hedw.","Accepted","Hypnaceae","Hypnum cupressiforme","Hedw.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Hypnum cupressiforme"
"Hypnum hamulosum","Schimp.","Accepted","Hypnaceae","Hypnum hamulosum","Schimp.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Hypnum hamulosum"
"Hypnum procerrimum","Molendo","Accepted","Hypnaceae","Hypnum procerrimum","Molendo",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Hypnum procerrimum"
"Hypnum revolutum","(Mitt.) Lindb.","Accepted","Hypnaceae","Hypnum revolutum","(Mitt.) Lindb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Hypnum revolutum"
"Hypochaeris radicata","L.","Unresolved","Compositae","Hypochaeris radicata","L.",1,FALSE,TRUE,FALSE,TRUE,FALSE,"Hypochaeris radicata"
"Iris potaninii","Maxim.","Accepted","Iridaceae","Iris potaninii","Maxim.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Iris potaninii"
"Isopterygiopsis pulchella","(Hedw.) Z. Iwats.","Accepted","Plagiotheciaceae","Isopterygiopsis pulchella","(Hedw.) Z. Iwats.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Isopterygiopsis pulchella"
"Juncus alpinoarticulatus","Chaix","Accepted","Juncaceae","Juncus alpinoarticulatus","Chaix",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Juncus alpinoarticulatus"
"Juncus beringensis","Buchenau","Accepted","Juncaceae","Juncus beringensis","Buchenau",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Juncus beringensis"
"Juncus castaneus","Sm.","Accepted","Juncaceae","Juncus castaneus","Sm.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Juncus castaneus"
"Juncus castaneus","Clairv.","Synonym","Juncaceae","Juncus jacquinii","L.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Juncus castaneus"
"Juncus drummondii","E.Mey.","Accepted","Juncaceae","Juncus drummondii","E.Mey.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Juncus drummondii"
"Juncus filiformis","L.","Accepted","Juncaceae","Juncus filiformis","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Juncus filiformis"
"Juniperus communis var. saxatilis","Pall.","Accepted","Cupressaceae","Juniperus communis var. saxatilis","Pall.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Juniperus communis var. saxatilis"
"Kiaeria glacialis","(Berggr.) I. Hagen","Accepted","Dicranaceae","Kiaeria glacialis","(Berggr.) I. Hagen",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Kiaeria glacialis"
"Kiaeria starkei","(F. Weber & D. Mohr) I. Hagen","Accepted","Dicranaceae","Kiaeria starkei","(F. Weber & D. Mohr) I. Hagen",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Kiaeria starkei"
"Kobresia capillifolia","(Decne.) C.B.Clarke","Accepted","Cyperaceae","Kobresia capillifolia","(Decne.) C.B.Clarke",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Kobresia capillifolia"
"Kobresia humilis","(C.A.Mey. ex Trautv.) Serg.","Accepted","Cyperaceae","Kobresia humilis","(C.A.Mey. ex Trautv.) Serg.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Kobresia humilis"
"Koeleria cristata","Griseb.","Synonym","Poaceae","Koeleria micrathera","(Desv.) Griseb.",3,FALSE,FALSE,FALSE,FALSE,FALSE,"Koeleria pyramidata"
"Koeleria cristata","Pers.","Synonym","Poaceae","Koeleria pyramidata","(Lam.) P.Beauv.",3,FALSE,FALSE,FALSE,FALSE,FALSE,"Koeleria pyramidata"
"Koeleria cristata","(L.) Bertol.","Synonym","Poaceae","Rostraria cristata","(L.) Tzvelev",3,FALSE,FALSE,FALSE,FALSE,FALSE,"Koeleria pyramidata"
"Kunzea ericifolia","(Sm.) Heynh.","Accepted","Myrtaceae","Kunzea ericifolia","(Sm.) Heynh.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Kunzea ericifolia"
"Kunzea ericifolia","F.Muell.","Synonym","Myrtaceae","Kunzea muelleri","Benth.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Kunzea ericifolia"
"Lancea tibetica","Hook. f. & Thomson","Accepted","Phrymaceae","Lancea tibetica","Hook. f. & Thomson",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Lancea tibetica"
"Ledum palustre subsp. decumbens","(Aiton) Hultén","Accepted","Ericaceae","Ledum palustre subsp. decumbens","(Aiton) Hultén",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Ledum palustre subsp. decumbens"
"Ledum palustre subsp. groenlandicum","(Oeder) Hultén","Accepted","Ericaceae","Ledum palustre subsp. groenlandicum","(Oeder) Hultén",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Ledum palustre subsp. groenlandicum"
"Leiocolea heterocolpos","(Thed.) H. Buch","Accepted","Jungermanniaceae","Leiocolea heterocolpos","(Thed.) H. Buch",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Leiocolea heterocolpos"
"Leontodon hispidus","L.","Accepted","Compositae","Leontodon hispidus","L.",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Leontodon hispidus"
"Leontodon hispidus","Cav.","Unresolved","Compositae","Leontodon hispidus","Cav.",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Leontodon hispidus"
"Leontodon hispidus","Pollich","Unresolved","Compositae","Leontodon hispidus","Pollich",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Leontodon hispidus"
"Leontodon hispidus","Coss. & Bourg. ex Willk. & Lange","Unresolved","Compositae","Leontodon hispidus","Coss. & Bourg. ex Willk. & Lange",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Leontodon hispidus"
"Leontodon hispidus","Scop.","Unresolved","Compositae","Leontodon hispidus","Scop.",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Leontodon hispidus"
"Leontodon hispidus","Vand.","Unresolved","Compositae","Leontodon hispidus","Vand.",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Leontodon hispidus"
"Leontopodium nanum","(Hook.f. & Thomson ex Hook.f. & Thomson) Hand.-Mazz.","Accepted","Compositae","Leontopodium nanum","(Hook.f. & Thomson ex Hook.f. & Thomson) Hand.-Mazz.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Leontopodium nanum"
"Leptorhynchos squamatus","(Labill.) Less.","Accepted","Compositae","Leptorhynchos squamatus","(Labill.) Less.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Leptorhynchos squamatus"
"Leucanthemopsis alpina","(L.) Heywood","Accepted","Compositae","Leucanthemopsis alpina","(L.) Heywood",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Leucanthemopsis alpina"
"Leucanthemum halleri","Ducommun","Accepted","Compositae","Leucanthemum halleri","Ducommun",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Leucanthemum halleri"
"Leucanthemum halleri","(Suter) Polatschek","Unresolved","Compositae","Leucanthemum halleri","(Suter) Polatschek",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Leucanthemum halleri"
"Lewisia pygmaea","(A. Gray) B.L. Rob.","Accepted","Montiaceae","Lewisia pygmaea","(A. Gray) B.L. Rob.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Lewisia pygmaea"
"Ligularia jamesii","(Hemsl.) Kom.","Accepted","Compositae","Ligularia jamesii","(Hemsl.) Kom.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Ligularia jamesii"
"Ligularia virgaurea","(Maxim.) Mattf. ex Rehder & Kobuski","Accepted","Compositae","Ligularia virgaurea","(Maxim.) Mattf. ex Rehder & Kobuski",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Ligularia virgaurea"
"Ligusticum filicinum","S. Watson","Accepted","Apiaceae","Ligusticum filicinum","S. Watson",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Ligusticum filicinum"
"Ligusticum mutellinoides","Vill.","Accepted","Apiaceae","Ligusticum mutellinoides","Vill.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Ligusticum mutellinoides"
"Ligusticum tachiroei","(Franch. & Sav.) M. Hiroe & Constance","Accepted","Apiaceae","Ligusticum tachiroei","(Franch. & Sav.) M. Hiroe & Constance",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Ligusticum tachiroei"
"Lloydia serotina","(L.) Rchb.","Synonym","Liliaceae","Gagea serotina","(L.) Ker Gawl.",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Gagea serotina"
"Loeskypnum badium","(Hartm.) H.K.G. Paul","Accepted","Amblystegiaceae","Loeskypnum badium","(Hartm.) H.K.G. Paul",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Loeskypnum badium"
"Lomatogonium carinthiacum","(Wulfen) A.Braun","Accepted","Gentianaceae","Lomatogonium carinthiacum","(Wulfen) A.Braun",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Lomatogonium carinthiacum"
"Lophozia grandiretis","(Lindb.) Schiffner","Accepted","Jungermanniaceae","Lophozia grandiretis","(Lindb.) Schiffner",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Lophozia grandiretis"
"Lophozia jurensis","Meyl. ex K. Müller","Accepted","Jungermanniaceae","Lophozia jurensis","Meyl. ex K. Müller",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Lophozia jurensis"
"Lophozia serpens","Spruce","Accepted","Jungermanniaceae","Lophozia serpens","Spruce",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Lophozia serpens"
"Lophozia wenzelii","(Nees) Stephani","Accepted","Jungermanniaceae","Lophozia wenzelii","(Nees) Stephani",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Lophozia wenzelii"
"Lotus corniculatus","L.","Accepted","Leguminosae","Lotus corniculatus","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Lotus corniculatus"
"Luetkea pectinata","(Pursh) Kuntze","Accepted","Rosaceae","Luetkea pectinata","(Pursh) Kuntze",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Luetkea pectinata"
"Luzula oligantha","Sam.","Accepted","Juncaceae","Luzula oligantha","Sam.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Luzula oligantha"
"Luzula pilosa","(L.) Willd.","Accepted","Juncaceae","Luzula pilosa","(L.) Willd.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Luzula pilosa"
"Lychnis alpina","L.","Synonym","Caryophyllaceae","Silene suecica","(Lodd.) Greuter & Burdet",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Silene suecica"
"Lycopodium annotinum","L.","Accepted","Lycopodiaceae","Lycopodium annotinum","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Lycopodium annotinum"
"Lycopodium clavatum","L.","Accepted","Lycopodiaceae","Lycopodium clavatum","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Lycopodium clavatum"
"Lycopodium fastigiatum","R. Br.","Synonym","Lycopodiaceae","Austrolycopodium fastigiatum","(R. Br.) Holub",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Austrolycopodium fastigiatum"
"Maianthemum bifolium","(L.) F.W.Schmidt","Accepted","Asparagaceae","Maianthemum bifolium","(L.) F.W.Schmidt",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Maianthemum bifolium"
"Marchantia alpestris","(Nees) Burgeff","Accepted","Marchantiaceae","Marchantia alpestris","(Nees) Burgeff",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Marchantia alpestris"
"Marchantia polymorpha","L.","Accepted","Marchantiaceae","Marchantia polymorpha","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Marchantia polymorpha"
"Marsupella brevissima","(Dumort.) Grolle","Accepted","Gymnomitriaceae","Marsupella brevissima","(Dumort.) Grolle",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Marsupella brevissima"
"Matricaria caucasica","(Willd.) Poir.","Synonym","Compositae","Matricaria breviradiata","(Ledeb.) Rauschert",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Matricaria breviradiata"
"Meesia triquetra","(L. ex Jolycl.) Ångström","Accepted","Meesiaceae","Meesia triquetra","(L. ex Jolycl.) Ångström",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Meesia triquetra"
"Meesia uliginosa","Hedw.","Accepted","Meesiaceae","Meesia uliginosa","Hedw.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Meesia uliginosa"
"Melampyrum pratense","L.","Accepted","Orobanchaceae","Melampyrum pratense","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Melampyrum pratense"
"Melampyrum sylvaticum","Hook.","Unresolved","Orobanchaceae","Melampyrum sylvaticum","Hook.",2,FALSE,TRUE,FALSE,TRUE,FALSE,"Melampyrum sylvaticum"
"Melampyrum sylvaticum","K.Koch","Unresolved","Orobanchaceae","Melampyrum sylvaticum","K.Koch",2,FALSE,TRUE,FALSE,TRUE,FALSE,"Melampyrum sylvaticum"
"Melandrium apetalum","(L.) Fenzl","Synonym","Caryophyllaceae","Silene uralensis subsp. apetala","(L.) Bocquet",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Silene uralensis subsp. apetala"
"Mertensia lanceolata","(Pursh) DC. ex A. DC.","Accepted","Boraginaceae","Mertensia lanceolata","(Pursh) DC. ex A. DC.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Mertensia lanceolata"
"Mertensia oblongifolia","(Nutt.) G. Don","Accepted","Boraginaceae","Mertensia oblongifolia","(Nutt.) G. Don",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Mertensia oblongifolia"
"Microseris lanceolata","(Walp.) Sch.Bip.","Accepted","Compositae","Microseris lanceolata","(Walp.) Sch.Bip.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Microseris lanceolata"
